circuit_id,width,depth,n_rx,n_ry,n_rz,n_cx,state_hamming_weight,f_state_prob_p25,f_state_prob_p50,f_state_prob_p75,fr_state_error_p25,fr_state_error_p50,fr_state_error_p75,fr_program_error_p25,fr_program_error_p50,fr_program_error_p75,state_bitstring,true_probability
57,5,10,6,11,12,8,2,0.0075,0.01,0.0125,0.0,0.0,0.0025,0.15000000000000002,0.15500000000000003,0.17000000000000004,01010,0.004360471945631072
57,5,10,6,11,12,8,3,0.0025,0.0025,0.0025,0.0,0.0,0.0,0.15000000000000002,0.15500000000000003,0.17000000000000004,01011,0.0006081557431376135
57,5,10,6,11,12,8,2,0.0075,0.0075,0.01,0.0,0.0,0.0,0.15000000000000002,0.15500000000000003,0.17000000000000004,01100,0.009334265121247767
57,5,10,6,11,12,8,3,0.0,0.0,0.0025,0.0,0.0,0.0,0.15000000000000002,0.15500000000000003,0.17000000000000004,01101,0.0004610646038595593
57,5,10,6,11,12,8,3,0.01,0.01,0.01,0.0,0.0,0.0,0.15000000000000002,0.15500000000000003,0.17000000000000004,01110,0.00019593122626064202
57,5,10,6,11,12,8,4,0.0,0.0025,0.0025,0.0,0.0,0.0,0.15000000000000002,0.15500000000000003,0.17000000000000004,01111,2.7326560518246684e-05
57,5,10,6,11,12,8,1,0.0075,0.01,0.01,0.0275,0.0325,0.0375,0.15000000000000002,0.15500000000000003,0.17000000000000004,10000,0.009472536932816212
57,5,10,6,11,12,8,2,0.0,0.0025,0.0075,0.0025,0.0025,0.0075,0.15000000000000002,0.15500000000000003,0.17000000000000004,10001,0.0004678945189302838
57,5,10,6,11,12,8,2,0.005,0.005,0.01,0.0,0.0,0.0,0.15000000000000002,0.15500000000000003,0.17000000000000004,10010,0.0006873219113282449
57,5,10,6,11,12,8,3,0.0025,0.0025,0.0025,0.0,0.0,0.0,0.15000000000000002,0.15500000000000003,0.17000000000000004,10011,9.586090060214854e-05
57,5,10,6,11,12,8,2,0.0025,0.005,0.0075,0.0,0.0,0.0,0.15000000000000002,0.15500000000000003,0.17000000000000004,10100,0.005120198450551963
57,5,10,6,11,12,8,3,0.0,0.0025,0.0025,0.0,0.0,0.0,0.15000000000000002,0.15500000000000003,0.17000000000000004,10101,0.000252911422551334
57,5,10,6,11,12,8,3,0.0075,0.015,0.015,0.0,0.0,0.0,0.15000000000000002,0.15500000000000003,0.17000000000000004,10110,0.0036964210389391276
57,5,10,6,11,12,8,4,0.005,0.005,0.005,0.0,0.0,0.0,0.15000000000000002,0.15500000000000003,0.17000000000000004,10111,0.0005155404533992934
57,5,10,6,11,12,8,2,0.0125,0.015,0.015,0.0,0.0,0.0,0.15000000000000002,0.15500000000000003,0.17000000000000004,11000,0.015369270014567811
57,5,10,6,11,12,8,3,0.0025,0.0025,0.0025,0.0,0.0,0.0,0.15000000000000002,0.15500000000000003,0.17000000000000004,11001,0.0007591627513072017
57,5,10,6,11,12,8,3,0.1475,0.155,0.165,0.0,0.0,0.0,0.15000000000000002,0.15500000000000003,0.17000000000000004,11010,0.18050144050240868
57,5,10,6,11,12,8,4,0.0225,0.0375,0.0425,0.0,0.0,0.0,0.15000000000000002,0.15500000000000003,0.17000000000000004,11011,0.0251745657476682
57,5,10,6,11,12,8,3,0.0175,0.0175,0.0225,0.0,0.0,0.0,0.15000000000000002,0.15500000000000003,0.17000000000000004,11100,0.015861898538360595
57,5,10,6,11,12,8,4,0.0025,0.0025,0.0025,0.0,0.0,0.0,0.15000000000000002,0.15500000000000003,0.17000000000000004,11101,0.000783496062202283
57,5,10,6,11,12,8,4,0.1925,0.1925,0.1975,0.0,0.0,0.0,0.15000000000000002,0.15500000000000003,0.17000000000000004,11110,0.21948626191293683
57,5,10,6,11,12,8,5,0.0375,0.0425,0.05,0.0,0.0,0.0,0.15000000000000002,0.15500000000000003,0.17000000000000004,11111,0.03061178523482983
58,3,3,0,1,3,1,0,0.76,0.765,0.78,0.10750000000000004,0.10750000000000004,0.10750000000000004,0.10750000000000004,0.10750000000000004,0.10750000000000004,000,0.8485299446441359
58,3,3,0,1,3,1,1,0.18,0.2,0.2,0.0725,0.075,0.0775,0.10750000000000004,0.10750000000000004,0.10750000000000004,001,0.15147005535586436
59,4,10,9,0,3,12,0,0.0175,0.03,0.03,0.12,0.12749999999999995,0.13,0.12,0.12749999999999995,0.13,0000,0.016097195257403513
59,4,10,9,0,3,12,1,0.0275,0.0325,0.0325,0.065,0.0675,0.0675,0.12,0.12749999999999995,0.13,0001,0.027597522148858217
59,4,10,9,0,3,12,1,0.055,0.055,0.0625,0.0125,0.0175,0.02,0.12,0.12749999999999995,0.13,0010,0.061208933974873196
59,4,10,9,0,3,12,2,0.055,0.055,0.06,0.0,0.0,0.0,0.12,0.12749999999999995,0.13,0011,0.0733554014715788
59,4,10,9,0,3,12,1,0.0725,0.075,0.075,0.005,0.015,0.02,0.12,0.12749999999999995,0.13,0100,0.07285222824574368
59,4,10,9,0,3,12,2,0.065,0.0675,0.0725,0.0,0.0,0.0025,0.12,0.12749999999999995,0.13,0101,0.06313469771574834
59,4,10,9,0,3,12,2,0.02,0.0225,0.0275,0.0,0.0,0.0,0.12,0.12749999999999995,0.13,0110,0.01841598911233309
59,4,10,9,0,3,12,3,0.025,0.0275,0.035,0.0,0.0,0.0,0.12,0.12749999999999995,0.13,0111,0.018496192339984542
59,4,10,9,0,3,12,1,0.07,0.0775,0.08,0.0175,0.02,0.025,0.12,0.12749999999999995,0.13,1000,0.07528778729752877
59,4,10,9,0,3,12,2,0.04,0.0425,0.05,0.0,0.0,0.0025,0.12,0.12749999999999995,0.13,1001,0.04638603186434172
59,4,10,9,0,3,12,2,0.135,0.1425,0.15,0.0,0.0,0.0,0.12,0.12749999999999995,0.13,1010,0.14343867147137904
59,4,10,9,0,3,12,3,0.0575,0.06,0.0625,0.0,0.0,0.0,0.12,0.12749999999999995,0.13,1011,0.06848847120950659
59,4,10,9,0,3,12,2,0.0725,0.075,0.0825,0.0,0.0,0.0,0.12,0.12749999999999995,0.13,1100,0.08836127786480316
59,4,10,9,0,3,12,3,0.0575,0.08,0.085,0.0,0.0,0.0,0.12,0.12749999999999995,0.13,1101,0.06738070868395717
59,4,10,9,0,3,12,3,0.0775,0.09,0.105,0.0,0.0,0.0,0.12,0.12749999999999995,0.13,1110,0.09758991079527346
59,4,10,9,0,3,12,4,0.055,0.0575,0.0775,0.0,0.0,0.0,0.12,0.12749999999999995,0.13,1111,0.061908980546687115
60,3,3,1,0,1,2,0,0.85,0.85,0.85,0.09250000000000003,0.09750000000000003,0.09750000000000003,0.09250000000000003,0.09750000000000003,0.09750000000000003,000,0.9475016324384045
60,3,3,1,0,1,2,1,0.04,0.045,0.045,0.0125,0.0125,0.015,0.09250000000000003,0.09750000000000003,0.09750000000000003,100,0.05249836756159563
61,5,5,5,3,4,4,0,0.0025,0.0025,0.0075,0.135,0.16500000000000004,0.16500000000000004,0.135,0.16500000000000004,0.16500000000000004,00000,1.668309945979899e-05
61,5,5,5,3,4,4,1,0.0,0.0,0.0025,0.0675,0.0675,0.0675,0.135,0.16500000000000004,0.16500000000000004,00001,1.4011528792922298e-05
61,5,5,5,3,4,4,1,0.055,0.0625,0.0625,0.015,0.0175,0.0225,0.135,0.16500000000000004,0.16500000000000004,00010,0.07320161969347523
61,5,5,5,3,4,4,2,0.0575,0.0675,0.075,0.0,0.0,0.0025,0.135,0.16500000000000004,0.16500000000000004,00011,0.06147937944596019
61,5,5,5,3,4,4,1,0.0475,0.05,0.0575,0.0075,0.0125,0.0125,0.135,0.16500000000000004,0.16500000000000004,00100,0.05123940445630603
61,5,5,5,3,4,4,2,0.035,0.04,0.0475,0.0,0.0,0.0025,0.135,0.16500000000000004,0.16500000000000004,00101,0.043034113211501114
61,5,5,5,3,4,4,2,0.0,0.0025,0.0025,0.0,0.0,0.0,0.135,0.16500000000000004,0.16500000000000004,00110,2.383380359164831e-05
61,5,5,5,3,4,4,3,0.0,0.0025,0.0025,0.0,0.0,0.0,0.135,0.16500000000000004,0.16500000000000004,00111,2.0017145259724945e-05
61,5,5,5,3,4,4,1,0.0025,0.0025,0.0025,0.0175,0.02,0.0225,0.135,0.16500000000000004,0.16500000000000004,01000,0.0016031358232507637
61,5,5,5,3,4,4,2,0.0025,0.005,0.005,0.0,0.0025,0.0025,0.135,0.16500000000000004,0.16500000000000004,01001,0.001346415502740994
61,5,5,5,3,4,4,2,0.0075,0.01,0.0125,0.0,0.0,0.0,0.135,0.16500000000000004,0.16500000000000004,01010,0.0007617756925225932
61,5,5,5,3,4,4,3,0.0075,0.01,0.0175,0.0,0.0,0.0,0.135,0.16500000000000004,0.16500000000000004,01011,0.0006397877130235147
61,5,5,5,3,4,4,2,0.0075,0.0075,0.01,0.0,0.0,0.0,0.135,0.16500000000000004,0.16500000000000004,01100,0.0005332249884305081
61,5,5,5,3,4,4,3,0.0025,0.005,0.005,0.0,0.0,0.0,0.135,0.16500000000000004,0.16500000000000004,01101,0.0004478362846486164
61,5,5,5,3,4,4,3,0.0,0.0,0.0025,0.0,0.0,0.0,0.135,0.16500000000000004,0.16500000000000004,01110,0.002290271327229412
61,5,5,5,3,4,4,4,0.0,0.0,0.0025,0.0,0.0,0.0,0.135,0.16500000000000004,0.16500000000000004,01111,0.001923515634634112
61,5,5,5,3,4,4,1,0.0,0.0025,0.0025,0.0275,0.0275,0.0325,0.135,0.16500000000000004,0.16500000000000004,10000,0.005116493865118066
61,5,5,5,3,4,4,2,0.005,0.005,0.005,0.0,0.0025,0.0025,0.135,0.16500000000000004,0.16500000000000004,10001,0.004297157208866501
61,5,5,5,3,4,4,2,0.0075,0.01,0.01,0.0,0.0,0.0025,0.135,0.16500000000000004,0.16500000000000004,10010,0.002431247933493558
61,5,5,5,3,4,4,3,0.005,0.0075,0.01,0.0,0.0,0.0,0.135,0.16500000000000004,0.16500000000000004,10011,0.002041916761628432
61,5,5,5,3,4,4,2,0.0075,0.0075,0.0075,0.0,0.0,0.0,0.135,0.16500000000000004,0.16500000000000004,10100,0.0017018161171772363
61,5,5,5,3,4,4,3,0.005,0.005,0.0075,0.0,0.0,0.0,0.135,0.16500000000000004,0.16500000000000004,10101,0.0014292934945060478
61,5,5,5,3,4,4,3,0.0125,0.0125,0.0125,0.0,0.0,0.0,0.135,0.16500000000000004,0.16500000000000004,10110,0.00730952363815535
61,5,5,5,3,4,4,4,0.0025,0.0075,0.0075,0.0,0.0,0.0,0.135,0.16500000000000004,0.16500000000000004,10111,0.00613900319693915
61,5,5,5,3,4,4,2,0.005,0.0075,0.01,0.0,0.0,0.0,0.135,0.16500000000000004,0.16500000000000004,11000,5.324500569398364e-05
61,5,5,5,3,4,4,3,0.0025,0.0025,0.0075,0.0,0.0,0.0,0.135,0.16500000000000004,0.16500000000000004,11001,4.471854478589509e-05
61,5,5,5,3,4,4,3,0.185,0.19,0.2025,0.0,0.0,0.0,0.135,0.16500000000000004,0.16500000000000004,11010,0.23362689090117508
61,5,5,5,3,4,4,4,0.1775,0.185,0.19,0.0,0.0,0.0,0.135,0.16500000000000004,0.16500000000000004,11011,0.19621473315259919
61,5,5,5,3,4,4,3,0.135,0.1475,0.1525,0.0,0.0,0.0,0.135,0.16500000000000004,0.16500000000000004,11100,0.16353330438426922
61,5,5,5,3,4,4,4,0.115,0.1175,0.1275,0.0,0.0,0.0,0.135,0.16500000000000004,0.16500000000000004,11101,0.13734567779226803
61,5,5,5,3,4,4,4,0.005,0.005,0.01,0.0,0.0,0.0,0.135,0.16500000000000004,0.16500000000000004,11110,7.606686101731674e-05
61,5,5,5,3,4,4,5,0.0025,0.005,0.0075,0.0,0.0,0.0,0.135,0.16500000000000004,0.16500000000000004,11111,6.388579148015182e-05
62,5,6,5,9,3,4,0,0.0675,0.0725,0.0725,0.14500000000000002,0.15500000000000003,0.15749999999999997,0.14500000000000002,0.15500000000000003,0.15749999999999997,00000,0.07697566347522006
62,5,6,5,9,3,4,1,0.03,0.03,0.0375,0.0625,0.0725,0.075,0.14500000000000002,0.15500000000000003,0.15749999999999997,00001,0.029751340057048877
62,5,6,5,9,3,4,1,0.105,0.1075,0.1125,0.02,0.0225,0.025,0.14500000000000002,0.15500000000000003,0.15749999999999997,00010,0.12623294240731597
62,5,6,5,9,3,4,2,0.045,0.045,0.0475,0.0,0.0,0.0,0.14500000000000002,0.15500000000000003,0.15749999999999997,00011,0.048789435860736974
62,5,6,5,9,3,4,1,0.025,0.025,0.0325,0.0075,0.0075,0.015,0.14500000000000002,0.15500000000000003,0.15749999999999997,00100,0.027153318044688093
62,5,6,5,9,3,4,2,0.05,0.07,0.0725,0.0,0.0,0.0,0.14500000000000002,0.15500000000000003,0.15749999999999997,00101,0.07536983758609717
62,5,6,5,9,3,4,2,0.045,0.0475,0.0475,0.0,0.0,0.0,0.14500000000000002,0.15500000000000003,0.15749999999999997,00110,0.04452892093623944
62,5,6,5,9,3,4,3,0.1,0.1175,0.1225,0.0,0.0,0.0,0.14500000000000002,0.15500000000000003,0.15749999999999997,00111,0.12359953701883127
62,5,6,5,9,3,4,1,0.0125,0.0175,0.0175,0.01,0.0175,0.0225,0.14500000000000002,0.15500000000000003,0.15749999999999997,01000,0.01424787438877654
62,5,6,5,9,3,4,2,0.005,0.01,0.01,0.0,0.0,0.0025,0.14500000000000002,0.15500000000000003,0.15749999999999997,01001,0.005506849007765522
62,5,6,5,9,3,4,2,0.0225,0.03,0.0325,0.0,0.0,0.0,0.14500000000000002,0.15500000000000003,0.15749999999999997,01010,0.023365191359787256
62,5,6,5,9,3,4,3,0.01,0.01,0.015,0.0,0.0,0.0,0.14500000000000002,0.15500000000000003,0.15749999999999997,01011,0.009030721168994291
62,5,6,5,9,3,4,2,0.0025,0.005,0.01,0.0,0.0,0.0,0.14500000000000002,0.15500000000000003,0.15749999999999997,01100,0.005025965964733238
62,5,6,5,9,3,4,3,0.0125,0.0125,0.0175,0.0,0.0,0.0,0.14500000000000002,0.15500000000000003,0.15749999999999997,01101,0.013950642711574658
62,5,6,5,9,3,4,3,0.0075,0.01,0.01,0.0,0.0,0.0,0.14500000000000002,0.15500000000000003,0.15749999999999997,01110,0.008242117619051649
62,5,6,5,9,3,4,4,0.0225,0.0225,0.03,0.0,0.0,0.0,0.14500000000000002,0.15500000000000003,0.15749999999999997,01111,0.02287775900135183
62,5,6,5,9,3,4,1,0.035,0.04,0.04,0.0225,0.025,0.0275,0.14500000000000002,0.15500000000000003,0.15749999999999997,10000,0.040607602285991404
62,5,6,5,9,3,4,2,0.0125,0.0125,0.015,0.0,0.0025,0.0025,0.14500000000000002,0.15500000000000003,0.15749999999999997,10001,0.015694968123280233
62,5,6,5,9,3,4,2,0.0525,0.0575,0.06,0.0,0.0,0.0,0.14500000000000002,0.15500000000000003,0.15749999999999997,10010,0.06659269812356872
62,5,6,5,9,3,4,3,0.03,0.04,0.04,0.0,0.0,0.0,0.14500000000000002,0.15500000000000003,0.15749999999999997,10011,0.025738290749887285
62,5,6,5,9,3,4,2,0.0125,0.02,0.0225,0.0,0.0,0.0025,0.14500000000000002,0.15500000000000003,0.15749999999999997,10100,0.014324412289849061
62,5,6,5,9,3,4,3,0.035,0.0375,0.04,0.0,0.0,0.0,0.14500000000000002,0.15500000000000003,0.15749999999999997,10101,0.03976046780085582
62,5,6,5,9,3,4,3,0.0275,0.0375,0.0425,0.0,0.0,0.0,0.14500000000000002,0.15500000000000003,0.15749999999999997,10110,0.02349070641249185
62,5,6,5,9,3,4,4,0.055,0.0625,0.08,0.0,0.0,0.0,0.14500000000000002,0.15500000000000003,0.15749999999999997,10111,0.06520347620789407
62,5,6,5,9,3,4,2,0.005,0.01,0.015,0.0,0.0,0.0,0.14500000000000002,0.15500000000000003,0.15749999999999997,11000,0.0075162978853239035
62,5,6,5,9,3,4,3,0.0025,0.0025,0.005,0.0,0.0,0.0,0.14500000000000002,0.15500000000000003,0.15749999999999997,11001,0.0029050731654730873
62,5,6,5,9,3,4,3,0.01,0.015,0.015,0.0,0.0,0.0,0.14500000000000002,0.15500000000000003,0.15749999999999997,11010,0.01232603078997509
62,5,6,5,9,3,4,4,0.0025,0.005,0.0075,0.0,0.0,0.0,0.14500000000000002,0.15500000000000003,0.15749999999999997,11011,0.00476405031187885
62,5,6,5,9,3,4,3,0.0,0.005,0.005,0.0,0.0,0.0,0.14500000000000002,0.15500000000000003,0.15749999999999997,11100,0.0026513889947115256
62,5,6,5,9,3,4,4,0.0025,0.0075,0.0075,0.0,0.0,0.0,0.14500000000000002,0.15500000000000003,0.15749999999999997,11101,0.007359496823927424
62,5,6,5,9,3,4,4,0.0025,0.0025,0.0075,0.0,0.0,0.0,0.14500000000000002,0.15500000000000003,0.15749999999999997,11110,0.0043480318214672575
62,5,6,5,9,3,4,5,0.0125,0.015,0.015,0.0,0.0,0.0,0.14500000000000002,0.15500000000000003,0.15749999999999997,11111,0.012068891605211322
63,5,3,2,2,2,2,0,0.0125,0.0125,0.0125,0.14749999999999996,0.15500000000000003,0.17500000000000004,0.14749999999999996,0.15500000000000003,0.17500000000000004,00000,0.012232907674022148
63,5,3,2,2,2,2,1,0.005,0.01,0.0125,0.07,0.0725,0.0825,0.14749999999999996,0.15500000000000003,0.17500000000000004,00001,0.006595532709847668
63,5,3,2,2,2,2,1,0.065,0.0675,0.0825,0.0125,0.015,0.02,0.14749999999999996,0.15500000000000003,0.17500000000000004,00100,0.06922415124027652
63,5,3,2,2,2,2,2,0.0475,0.06,0.0675,0.0,0.0,0.0,0.14749999999999996,0.15500000000000003,0.17500000000000004,00101,0.03732310959775002
63,5,3,2,2,2,2,1,0.0775,0.0825,0.0875,0.02,0.02,0.0275,0.14749999999999996,0.15500000000000003,0.17500000000000004,10000,0.08533709636026611
63,5,3,2,2,2,2,2,0.0375,0.0425,0.0475,0.0,0.0,0.0025,0.14749999999999996,0.15500000000000003,0.17500000000000004,10001,0.046010615415892846
63,5,3,2,2,2,2,2,0.4225,0.4275,0.435,0.0,0.0,0.0,0.14749999999999996,0.15500000000000003,0.17500000000000004,10100,0.48290956020162434
63,5,3,2,2,2,2,3,0.2375,0.2625,0.27,0.0,0.0,0.0,0.14749999999999996,0.15500000000000003,0.17500000000000004,10101,0.26036702680032003
64,2,10,4,5,3,3,0,0.1375,0.17,0.17,0.08499999999999996,0.09499999999999997,0.10250000000000004,0.08499999999999996,0.09499999999999997,0.10250000000000004,00,0.1290867163941659
64,2,10,4,5,3,3,1,0.2425,0.25,0.29,0.07,0.07,0.09,0.08499999999999996,0.09499999999999997,0.10250000000000004,01,0.27931745874188674
64,2,10,4,5,3,3,1,0.345,0.345,0.39,0.015,0.02,0.02,0.08499999999999996,0.09499999999999997,0.10250000000000004,10,0.3963179729478213
64,2,10,4,5,3,3,2,0.19,0.2275,0.2325,0.0,0.0,0.0,0.08499999999999996,0.09499999999999997,0.10250000000000004,11,0.19527785191612618
65,5,3,3,3,4,0,0,0.0,0.0,0.0,0.14500000000000002,0.15749999999999997,0.16249999999999998,0.14500000000000002,0.15749999999999997,0.16249999999999998,00000,8.701254416579394e-05
65,5,3,3,3,4,0,1,0.0,0.0025,0.0025,0.0175,0.0175,0.0175,0.14500000000000002,0.15749999999999997,0.16249999999999998,00010,0.0003644284282373041
65,5,3,3,3,4,0,1,0.0025,0.005,0.005,0.0075,0.01,0.0125,0.14500000000000002,0.15749999999999997,0.16249999999999998,00100,0.0008469631430633955
65,5,3,3,3,4,0,2,0.0125,0.015,0.015,0.0,0.0,0.0,0.14500000000000002,0.15749999999999997,0.16249999999999998,00110,0.0035472752803711086
65,5,3,3,3,4,0,1,0.0,0.0,0.0,0.0125,0.015,0.0175,0.14500000000000002,0.15749999999999997,0.16249999999999998,01000,7.426743745929092e-05
65,5,3,3,3,4,0,2,0.0,0.0,0.0025,0.0,0.0,0.0,0.14500000000000002,0.15749999999999997,0.16249999999999998,01010,0.00031104900749634023
65,5,3,3,3,4,0,2,0.0025,0.0025,0.0025,0.0,0.0,0.0,0.14500000000000002,0.15749999999999997,0.16249999999999998,01100,0.0007229047588578949
65,5,3,3,3,4,0,3,0.005,0.0075,0.0125,0.0,0.0,0.0,0.14500000000000002,0.15749999999999997,0.16249999999999998,01110,0.0030276904044303906
65,5,3,3,3,4,0,1,0.0025,0.005,0.005,0.0325,0.035,0.0375,0.14500000000000002,0.15749999999999997,0.16249999999999998,10000,0.009600863927413982
65,5,3,3,3,4,0,2,0.0375,0.0375,0.0475,0.0,0.0,0.0,0.14500000000000002,0.15749999999999997,0.16249999999999998,10010,0.04021061312862008
65,5,3,3,3,4,0,2,0.0875,0.09,0.1075,0.0,0.0,0.0,0.14500000000000002,0.15749999999999997,0.16249999999999998,10100,0.09345293791884296
65,5,3,3,3,4,0,3,0.325,0.3375,0.3525,0.0,0.0,0.0,0.14500000000000002,0.15749999999999997,0.16249999999999998,10110,0.3914022697121711
65,5,3,3,3,4,0,2,0.0075,0.01,0.01,0.0,0.0,0.0,0.14500000000000002,0.15749999999999997,0.16249999999999998,11000,0.008194583529539926
65,5,3,3,3,4,0,3,0.02,0.035,0.0375,0.0,0.0,0.0,0.14500000000000002,0.15749999999999997,0.16249999999999998,11010,0.034320789311014226
65,5,3,3,3,4,0,3,0.07,0.0725,0.075,0.0,0.0,0.0,0.14500000000000002,0.15749999999999997,0.16249999999999998,11100,0.07976447866011364
65,5,3,3,3,4,0,4,0.2825,0.2875,0.3075,0.0,0.0,0.0,0.14500000000000002,0.15749999999999997,0.16249999999999998,11110,0.33407187280820216
66,3,4,2,0,3,2,0,0.19,0.1975,0.2,0.10999999999999999,0.11250000000000004,0.12,0.10999999999999999,0.11250000000000004,0.12,000,0.20942593919019706
66,3,4,2,0,3,2,1,0.315,0.3225,0.335,0.0175,0.02,0.025,0.10999999999999999,0.11250000000000004,0.12,010,0.3785223035470399
66,3,4,2,0,3,2,1,0.1375,0.1475,0.155,0.0075,0.01,0.0175,0.10999999999999999,0.11250000000000004,0.12,100,0.14677197750940701
66,3,4,2,0,3,2,2,0.235,0.2525,0.2525,0.0,0.0,0.0025,0.10999999999999999,0.11250000000000004,0.12,110,0.2652797797533554
67,2,7,2,3,1,3,0,0.215,0.2275,0.24,0.08999999999999997,0.09999999999999998,0.09999999999999998,0.08999999999999997,0.09999999999999998,0.09999999999999998,00,0.21696370717623323
67,2,7,2,3,1,3,1,0.0875,0.09,0.1175,0.065,0.08,0.0875,0.08999999999999997,0.09999999999999998,0.09999999999999998,01,0.09359092987561357
67,2,7,2,3,1,3,1,0.58,0.5925,0.5975,0.0125,0.0275,0.0325,0.08999999999999997,0.09999999999999998,0.09999999999999998,10,0.6586142105391243
67,2,7,2,3,1,3,2,0.08,0.0925,0.0975,0.0,0.0,0.0025,0.08999999999999997,0.09999999999999998,0.09999999999999998,11,0.03083115240902893
68,5,6,5,7,7,3,0,0.0,0.0,0.0,0.14500000000000002,0.14749999999999996,0.15000000000000002,0.14500000000000002,0.14749999999999996,0.15000000000000002,00000,0.0003052642076447962
68,5,6,5,7,7,3,1,0.0,0.0,0.0025,0.055,0.0675,0.0675,0.14500000000000002,0.14749999999999996,0.15000000000000002,00001,0.00048792819492067183
68,5,6,5,7,7,3,1,0.015,0.015,0.02,0.0125,0.0175,0.0175,0.14500000000000002,0.14749999999999996,0.15000000000000002,00010,0.017046649155680462
68,5,6,5,7,7,3,2,0.0275,0.03,0.03,0.0,0.0,0.0025,0.14500000000000002,0.14749999999999996,0.15000000000000002,00011,0.02724702255842391
68,5,6,5,7,7,3,1,0.0,0.0,0.0,0.0175,0.02,0.025,0.14500000000000002,0.14749999999999996,0.15000000000000002,00100,0.00026482033578630575
68,5,6,5,7,7,3,2,0.0,0.0025,0.0025,0.0,0.0,0.0025,0.14500000000000002,0.14749999999999996,0.15000000000000002,00101,0.000423283520250924
68,5,6,5,7,7,3,2,0.0175,0.0175,0.025,0.0,0.0,0.0,0.14500000000000002,0.14749999999999996,0.15000000000000002,00110,0.014788171165783898
68,5,6,5,7,7,3,3,0.02,0.0225,0.025,0.0,0.0,0.0,0.14500000000000002,0.14749999999999996,0.15000000000000002,00111,0.023637116577698684
68,5,6,5,7,7,3,1,0.0025,0.0025,0.005,0.015,0.02,0.0225,0.14500000000000002,0.14749999999999996,0.15000000000000002,01000,0.0015376309225639277
68,5,6,5,7,7,3,2,0.0025,0.0025,0.0025,0.0,0.0025,0.0025,0.14500000000000002,0.14749999999999996,0.15000000000000002,01001,0.0024577184671902854
68,5,6,5,7,7,3,2,0.085,0.095,0.0975,0.0,0.0,0.0,0.14500000000000002,0.14749999999999996,0.15000000000000002,01010,0.08586481549901218
68,5,6,5,7,7,3,3,0.105,0.115,0.1175,0.0,0.0,0.0,0.14500000000000002,0.14749999999999996,0.15000000000000002,01011,0.13724460118291804
68,5,6,5,7,7,3,2,0.0025,0.005,0.005,0.0,0.0,0.0,0.14500000000000002,0.14749999999999996,0.15000000000000002,01100,0.00133391313829559
68,5,6,5,7,7,3,3,0.0025,0.005,0.01,0.0,0.0,0.0,0.14500000000000002,0.14749999999999996,0.15000000000000002,01101,0.0021321000413742123
68,5,6,5,7,7,3,3,0.06,0.0625,0.075,0.0,0.0,0.0,0.14500000000000002,0.14749999999999996,0.15000000000000002,01110,0.07448875008345651
68,5,6,5,7,7,3,4,0.1,0.1025,0.1125,0.0,0.0,0.0,0.14500000000000002,0.14749999999999996,0.15000000000000002,01111,0.11906132609037812
68,5,6,5,7,7,3,1,0.0,0.0,0.0,0.02,0.025,0.0275,0.14500000000000002,0.14749999999999996,0.15000000000000002,10000,0.00029526998413677166
68,5,6,5,7,7,3,2,0.0,0.0,0.0,0.0025,0.0025,0.0025,0.14500000000000002,0.14749999999999996,0.15000000000000002,10001,0.0004719536282542176
68,5,6,5,7,7,3,2,0.015,0.015,0.015,0.0,0.0,0.0,0.14500000000000002,0.14749999999999996,0.15000000000000002,10010,0.01648854893476302
68,5,6,5,7,7,3,3,0.0275,0.0325,0.0325,0.0,0.0,0.0,0.14500000000000002,0.14749999999999996,0.15000000000000002,10011,0.02635496634430681
68,5,6,5,7,7,3,2,0.0,0.0,0.0025,0.0,0.0,0.0,0.14500000000000002,0.14749999999999996,0.15000000000000002,10100,0.0002561502278632763
68,5,6,5,7,7,3,3,0.0,0.0025,0.0025,0.0,0.0,0.0,0.14500000000000002,0.14749999999999996,0.15000000000000002,10101,0.0004094253934128978
68,5,6,5,7,7,3,3,0.015,0.0175,0.0225,0.0,0.0,0.0,0.14500000000000002,0.14749999999999996,0.15000000000000002,10110,0.014304012577241662
68,5,6,5,7,7,3,4,0.0225,0.025,0.0275,0.0,0.0,0.0,0.14500000000000002,0.14749999999999996,0.15000000000000002,10111,0.022863247187686106
68,5,6,5,7,7,3,2,0.005,0.005,0.005,0.0,0.0,0.0,0.14500000000000002,0.14749999999999996,0.15000000000000002,11000,0.0014872895241028437
68,5,6,5,7,7,3,3,0.0025,0.0025,0.005,0.0,0.0,0.0,0.14500000000000002,0.14749999999999996,0.15000000000000002,11001,0.002377253784250841
68,5,6,5,7,7,3,3,0.08,0.085,0.0875,0.0,0.0,0.0,0.14500000000000002,0.14749999999999996,0.15000000000000002,11010,0.0830536370638025
68,5,6,5,7,7,3,4,0.105,0.12,0.1325,0.0,0.0,0.0,0.14500000000000002,0.14749999999999996,0.15000000000000002,11011,0.13275126988124178
68,5,6,5,7,7,3,3,0.005,0.005,0.005,0.0,0.0,0.0,0.14500000000000002,0.14749999999999996,0.15000000000000002,11100,0.0012902413755715133
68,5,6,5,7,7,3,4,0.0025,0.0025,0.0075,0.0,0.0,0.0,0.14500000000000002,0.14749999999999996,0.15000000000000002,11101,0.0020622959706010106
